id,t,x,y,z,sog,cog,action
1,0,30.4,771.6,0,1.5,0,
2,0,203.9,788.1,0,1.5,0,anchor(1.5)
3,0,712.1,761.1,0,1.5,0,
4,0,305.7,651.8,0,1.5,0,
5,0,305.2,650.8,0,1.5,0,
6,0,818.7,769.6,0,1.5,0,
