id,t,x,y,z,sog,cog,action
1,0,321,678,0,1.5,0,
2,0,203.1,749.6,0,1.5,0,anchor(1.5)
3,0,784.4,642,0,1.5,0,
4,0,1019.7,216.3,0,1.5,0,
5,0,1020.6,216.2,0,1.5,0,
6,0,751,724.2,0,1.5,0,
